shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
809769142,257838568,Makeup,6,False,True,257838567.0,id-11134207-822ws-mphkg88ycob0cf,1,id,2026-07-03
809769142,267026251,Exclusive Member,2,True,False,,mms@id-11134204-8224p-mkbrc4p03u9y90,1,id,2026-07-03
809769142,257838748,SHOP BY NEEDS,46,True,False,,mms@id-11134204-7rbk5-m94hx3nwrogi69,9,id,2026-07-03
809769142,257838749,Mencerahkan kulit,14,False,True,257838748.0,mms@id-11134204-7rbkb-m94hx3nwq9w254,1,id,2026-07-03
809769142,257839180,Eksfoliasi + Perbaikan Kulit,6,False,True,257838748.0,mms@id-11134204-7rbk7-m94hx3nx03v63a,1,id,2026-07-03
809769142,257839147,Anti-jerawat,15,False,True,257838748.0,mms@id-11134204-7rbk4-m94hx3nwypaq3f,1,id,2026-07-03
809769142,257838986,Anti-penuaan,6,False,True,257838748.0,mms@id-11134204-7rbk0-m94hx3nwuhle2e,1,id,2026-07-03
809769142,257838930,Memperbaiki skin barrier kulit,8,False,True,257838748.0,mms@id-11134204-7rbk1-m94hx3nwt30y25,1,id,2026-07-03
809769142,257839010,Anti-noda,3,False,True,257838748.0,mms@id-11134204-7rbk2-m94hx3nwxaqacf,1,id,2026-07-03
859233628,11043277,Paket & Set Kecantikan,4,False,False,,id-11134207-81ztk-me8a65vuzri90e,8,id,2026-07-01
859233628,11043259,Serum & Essence Wajah,3,False,False,,id-11134207-8224q-ml4qej8o5slke8,8,id,2026-07-01
859233628,11043261,Masker Wajah,2,False,False,,id-11134207-7ra0o-mdsxqvp5so0ed6,8,id,2026-07-01
859233628,11043151,"Body Cream, Body Lotion & Body Butter",1,False,False,,id-11134207-7rbkb-m6s2yg5mahrw22,8,id,2026-07-01
859233628,11043277,Paket & Set Kecantikan,4,False,False,,id-11134207-81ztk-me8a65vuzri90e,8,id,2026-07-02
859233628,11043259,Serum & Essence Wajah,3,False,False,,id-11134207-8224q-ml4qej8o5slke8,8,id,2026-07-02
859233628,11043261,Masker Wajah,2,False,False,,id-11134207-7ra0o-mdsxqvp5so0ed6,8,id,2026-07-02
859233628,11043151,"Body Cream, Body Lotion & Body Butter",1,False,False,,id-11134207-7rbkb-m6s2yg5mahrw22,8,id,2026-07-02
859233628,11043277,Paket & Set Kecantikan,4,False,False,,id-11134207-81ztk-me8a65vuzri90e,8,id,2026-07-03
859233628,11043259,Serum & Essence Wajah,3,False,False,,id-11134207-8224q-ml4qej8o5slke8,8,id,2026-07-03
859233628,11043261,Masker Wajah,2,False,False,,id-11134207-7ra0o-mdsxqvp5so0ed6,8,id,2026-07-03
859233628,11043151,"Body Cream, Body Lotion & Body Butter",1,False,False,,id-11134207-7rbkb-m6s2yg5mahrw22,8,id,2026-07-03
108166524,257047700,Cà phê & Trà,44,True,False,,vn-11134207-81ztc-mq35q1ehyuj355,9,vn,2026-07-01
108166524,257047701,Nescafé,38,False,True,257047700.0,vn-11134207-81ztc-mpaberjiir5sb6,1,vn,2026-07-01
108166524,257047702,Nestea,6,False,True,257047700.0,vn-11134207-81ztc-mq35q1ehyuj355,1,vn,2026-07-01
108166524,257047685,MILO & Sữa,14,True,False,,vn-11134207-81ztc-mpagggd900lr29,9,vn,2026-07-01
108166524,257047687,MILO,14,False,True,257047685.0,vn-11134207-81ztc-mpagggd900lr29,1,vn,2026-07-01
108166524,257047654,Gia vị nấu ăn,11,True,False,,vn-11134207-81ztc-mq2vs24ttlos2a,9,vn,2026-07-01
108166524,257047679,Dầu hào,7,False,True,257047654.0,vn-11134207-81ztc-mq2vs24ttlos2a,1,vn,2026-07-01
108166524,257047677,Nước tương,4,False,True,257047654.0,vn-11134207-81ztc-mq35fdee9czzb8,1,vn,2026-07-01
108166524,257047700,Cà phê & Trà,36,True,False,,vn-11134207-81ztc-mq35q1ehyuj355,9,vn,2026-07-02
108166524,257047701,Nescafé,32,False,True,257047700.0,vn-11134207-81ztc-mpaberjiir5sb6,1,vn,2026-07-02
108166524,257047702,Nestea,4,False,True,257047700.0,vn-11134207-81ztc-mq35q1ehyuj355,1,vn,2026-07-02
108166524,257047685,MILO & Sữa,15,True,False,,vn-11134207-81ztc-mpagggd900lr29,9,vn,2026-07-02
108166524,257047687,MILO,15,False,True,257047685.0,vn-11134207-81ztc-mpagggd900lr29,1,vn,2026-07-02
108166524,257047654,Gia vị nấu ăn,11,True,False,,vn-11134207-81ztc-mq2vs24ttlos2a,9,vn,2026-07-02
108166524,257047679,Dầu hào,7,False,True,257047654.0,vn-11134207-81ztc-mq2vs24ttlos2a,1,vn,2026-07-02
108166524,257047677,Nước tương,4,False,True,257047654.0,vn-11134207-81ztc-mq35fdee9czzb8,1,vn,2026-07-02
108166524,257047700,Cà phê & Trà,41,True,False,,vn-11134207-81ztc-mq35q1ehyuj355,9,vn,2026-07-03
108166524,257047701,Nescafé,37,False,True,257047700.0,vn-11134207-81ztc-mq73s1gddczl4c,1,vn,2026-07-03
108166524,257047702,Nestea,4,False,True,257047700.0,vn-11134207-81ztc-mq35q1ehyuj355,1,vn,2026-07-03
108166524,257047685,MILO & Sữa,15,True,False,,vn-11134207-81ztc-mpagggd900lr29,9,vn,2026-07-03
108166524,257047687,MILO,15,False,True,257047685.0,vn-11134207-81ztc-mpagggd900lr29,1,vn,2026-07-03
108166524,257047654,Gia vị nấu ăn,10,True,False,,vn-11134207-81ztc-mq73qf98giyz93,9,vn,2026-07-03
108166524,257047679,Dầu hào,6,False,True,257047654.0,vn-11134207-81ztc-mq73qf98giyz93,1,vn,2026-07-03
108166524,257047677,Nước tương,4,False,True,257047654.0,vn-11134207-81ztc-mq74pwgbyj2n46,1,vn,2026-07-03
1145316676,272010130,SẢN PHẨM MỚI - BOOST GLUCOSE CONTROL,4,True,False,,sg-11134201-825bd-mq3tsc8336ry60,1,vn,2026-07-01
1145316676,260135483,ƯU ĐÃI THÁNG 6 - DEAL VÀNG RỘN RÀNG,22,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-01
1145316676,257905359,NUTREN JUNIOR - CÔNG THỨC B.I.G THỤY SĨ,8,True,False,,sg-11134201-8258l-mq3tsbkjc0em5c,9,vn,2026-07-01
1145316676,257905693,COMBO 3 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-825bc-mq3tsbwi4y6k5a,1,vn,2026-07-01
1145316676,257905688,COMBO 2 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-8258l-mq3tsbkjc0em5c,1,vn,2026-07-01
1145316676,258521101,COMBO 3 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-8259e-mq3tschf8d8hf8,1,vn,2026-07-01
1145316676,257905360,COMBO 2 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-825ar-mq3tsbkizev6b8,1,vn,2026-07-01
1145316676,251079961,NUTREN JUNIOR - Công thức B.I.G Thụy Sĩ,16,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-01
1145316676,260135597,SỮA HỘP PHA SẴN NUTREN 110/180ML,11,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-01
1145316676,249843042,BOOST OPTIMUM - QUÀ TẶNG NGƯỜI CAO TUỔI,4,True,False,,sg-11134201-825bc-mq3tsche97gi2f,1,vn,2026-07-01
1145316676,249843039,VITAL PROTEINS - 100% Collagen Peptides,4,True,False,,sg-11134201-8258v-mq3r38z9ro5o6d,1,vn,2026-07-01
1145316676,257340819,Peptamen - DINH DƯỠNG SAU PHẪU THUẬT,3,True,False,,sg-11134201-8259j-mq3tschxue4i66,1,vn,2026-07-01
1145316676,261098687,PEPTAMEN JUNIOR - CHO TRẺ TIÊU HÓA KÉM,3,True,False,,sg-11134201-825a7-mq3tsch8r6yodc,1,vn,2026-07-01
1145316676,257340823,Oral Impact,3,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-01
1145316676,251474167,PEPTAMEN + ORAL,9,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-01
1145316676,272010130,SẢN PHẨM MỚI - BOOST GLUCOSE CONTROL,4,True,False,,sg-11134201-825bd-mq3tsc8336ry60,1,vn,2026-07-02
1145316676,260135483,ƯU ĐÃI THÁNG 6 - DEAL VÀNG RỘN RÀNG,22,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-02
1145316676,257905359,NUTREN JUNIOR - CÔNG THỨC B.I.G THỤY SĨ,8,True,False,,sg-11134201-8258l-mq3tsbkjc0em5c,9,vn,2026-07-02
1145316676,257905693,COMBO 3 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-825bc-mq3tsbwi4y6k5a,1,vn,2026-07-02
1145316676,257905688,COMBO 2 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-8258l-mq3tsbkjc0em5c,1,vn,2026-07-02
1145316676,258521101,COMBO 3 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-8259e-mq3tschf8d8hf8,1,vn,2026-07-02
1145316676,257905360,COMBO 2 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-825ar-mq3tsbkizev6b8,1,vn,2026-07-02
1145316676,251079961,NUTREN JUNIOR - Công thức B.I.G Thụy Sĩ,16,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-02
1145316676,260135597,SỮA HỘP PHA SẴN NUTREN 110/180ML,11,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-02
1145316676,249843042,BOOST OPTIMUM - QUÀ TẶNG NGƯỜI CAO TUỔI,4,True,False,,sg-11134201-825bc-mq3tsche97gi2f,1,vn,2026-07-02
1145316676,249843039,VITAL PROTEINS - 100% Collagen Peptides,4,True,False,,sg-11134201-8258v-mq3r38z9ro5o6d,1,vn,2026-07-02
1145316676,257340819,Peptamen - DINH DƯỠNG SAU PHẪU THUẬT,3,True,False,,sg-11134201-8259j-mq3tschxue4i66,1,vn,2026-07-02
1145316676,261098687,PEPTAMEN JUNIOR - CHO TRẺ TIÊU HÓA KÉM,3,True,False,,sg-11134201-825a7-mq3tsch8r6yodc,1,vn,2026-07-02
1145316676,257340823,Oral Impact,3,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-02
1145316676,251474167,PEPTAMEN + ORAL,9,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-02
1145316676,272010130,SẢN PHẨM MỚI - BOOST GLUCOSE CONTROL,4,True,False,,sg-11134201-825bd-mq3tsc8336ry60,1,vn,2026-07-03
1145316676,260135483,ƯU ĐÃI THÁNG 6 - DEAL VÀNG RỘN RÀNG,22,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-03
1145316676,257905359,NUTREN JUNIOR - CÔNG THỨC B.I.G THỤY SĨ,8,True,False,,sg-11134201-8258l-mq3tsbkjc0em5c,9,vn,2026-07-03
1145316676,257905693,COMBO 3 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-825bc-mq3tsbwi4y6k5a,1,vn,2026-07-03
1145316676,257905688,COMBO 2 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-8258l-mq3tsbkjc0em5c,1,vn,2026-07-03
1145316676,258521101,COMBO 3 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-8259e-mq3tschf8d8hf8,1,vn,2026-07-03
1145316676,257905360,COMBO 2 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-825ar-mq3tsbkizev6b8,1,vn,2026-07-03
1145316676,251079961,NUTREN JUNIOR - Công thức B.I.G Thụy Sĩ,16,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-03
1145316676,260135597,SỮA HỘP PHA SẴN NUTREN 110/180ML,11,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-03
1145316676,249843042,BOOST OPTIMUM - QUÀ TẶNG NGƯỜI CAO TUỔI,4,True,False,,sg-11134201-825bc-mq3tsche97gi2f,1,vn,2026-07-03
1145316676,249843039,VITAL PROTEINS - 100% Collagen Peptides,4,True,False,,sg-11134201-8258v-mq3r38z9ro5o6d,1,vn,2026-07-03
1145316676,257340819,Peptamen - DINH DƯỠNG SAU PHẪU THUẬT,3,True,False,,sg-11134201-8259j-mq3tschxue4i66,1,vn,2026-07-03
1145316676,261098687,PEPTAMEN JUNIOR - CHO TRẺ TIÊU HÓA KÉM,3,True,False,,sg-11134201-825a7-mq3tsch8r6yodc,1,vn,2026-07-03
1145316676,257340823,Oral Impact,3,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-03
1145316676,251474167,PEPTAMEN + ORAL,9,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-03
140360136,265356646,THÙNG BÁNH,5,True,False,,vn-11134207-820l4-mibiaj2his5g77,1,vn,2026-07-01
140360136,262895510,Kinh Đô Tết 2026,14,True,False,,vn-11134207-820l4-mghnksbf9jwsf9,1,vn,2026-07-01
140360136,243819608,Tất cả sản phẩm,31,True,False,,mms@vn-11134204-7ras8-mcu4pr4wemqkf3,1,vn,2026-07-01
140360136,15084596,AFC,4,True,False,,mms@vn-11134204-7ras8-mcu4pr4wsof0d9,1,vn,2026-07-01
140360136,15084899,RITZ & SLIDE,7,True,False,,mms@vn-11134204-7ras8-mcu4pr4whfvgc0,1,vn,2026-07-01
140360136,249854839,OREO,7,True,False,,mms@vn-11134204-7ras8-mcu4pr4wr9uk02,1,vn,2026-07-01
140360136,15084057,COSY,2,True,False,,mms@vn-11134204-7ras8-mcu4pr4wk90c01,1,vn,2026-07-01
140360136,15085618,LU,1,True,False,,mms@vn-11134204-7ras8-mcu4pr4wlnks43,1,vn,2026-07-01
140360136,15084814,SOLITE,3,True,False,,mms@vn-11134204-7ras8-mcu4pr4wogpoe0,1,vn,2026-07-01
140360136,265356646,THÙNG BÁNH,5,True,False,,vn-11134207-820l4-mibiaj2his5g77,1,vn,2026-07-02
140360136,262895510,Kinh Đô Tết 2026,14,True,False,,vn-11134207-820l4-mghnksbf9jwsf9,1,vn,2026-07-02
140360136,243819608,Tất cả sản phẩm,31,True,False,,mms@vn-11134204-7ras8-mcu4pr4wemqkf3,1,vn,2026-07-02
140360136,15084596,AFC,4,True,False,,mms@vn-11134204-7ras8-mcu4pr4wsof0d9,1,vn,2026-07-02
140360136,15084899,RITZ & SLIDE,7,True,False,,mms@vn-11134204-7ras8-mcu4pr4whfvgc0,1,vn,2026-07-02
140360136,249854839,OREO,7,True,False,,mms@vn-11134204-7ras8-mcu4pr4wr9uk02,1,vn,2026-07-02
140360136,15084057,COSY,2,True,False,,mms@vn-11134204-7ras8-mcu4pr4wk90c01,1,vn,2026-07-02
140360136,15085618,LU,1,True,False,,mms@vn-11134204-7ras8-mcu4pr4wlnks43,1,vn,2026-07-02
140360136,15084814,SOLITE,3,True,False,,mms@vn-11134204-7ras8-mcu4pr4wogpoe0,1,vn,2026-07-02
140360136,265356646,THÙNG BÁNH,5,True,False,,vn-11134207-820l4-mibiaj2his5g77,1,vn,2026-07-03
140360136,262895510,Kinh Đô Tết 2026,15,True,False,,vn-11134207-820l4-mghnksbf9jwsf9,1,vn,2026-07-03
140360136,243819608,Tất cả sản phẩm,31,True,False,,mms@vn-11134204-7ras8-mcu4pr4wemqkf3,1,vn,2026-07-03
140360136,15084596,AFC,4,True,False,,mms@vn-11134204-7ras8-mcu4pr4wsof0d9,1,vn,2026-07-03
140360136,15084899,RITZ & SLIDE,7,True,False,,mms@vn-11134204-7ras8-mcu4pr4whfvgc0,1,vn,2026-07-03
140360136,249854839,OREO,7,True,False,,mms@vn-11134204-7ras8-mcu4pr4wr9uk02,1,vn,2026-07-03
140360136,15084057,COSY,2,True,False,,mms@vn-11134204-7ras8-mcu4pr4wk90c01,1,vn,2026-07-03
140360136,15085618,LU,1,True,False,,mms@vn-11134204-7ras8-mcu4pr4wlnks43,1,vn,2026-07-03
140360136,15084814,SOLITE,3,True,False,,mms@vn-11134204-7ras8-mcu4pr4wogpoe0,1,vn,2026-07-03
1546895026,264220705,COMBO TẾT,3,True,False,,mms@vn-11134204-820l4-mjze1342rrwj70,1,vn,2026-07-02
1546895026,258960677,Tất cả sản phẩm,58,True,False,,mms@vn-11134204-7ras8-mbet9qckb3ko55,1,vn,2026-07-02
1546895026,258960633,Skittles,8,True,False,,mms@vn-11134204-7ras8-mbet9qck9p0889,1,vn,2026-07-02
1546895026,258960614,Double Mint,8,True,False,,mms@vn-11134204-7ras8-mbet9qck8afs6e,1,vn,2026-07-02
1546895026,258960486,M&M'S,13,True,False,,mms@vn-11134204-7ras8-mbet9qck6vvc31,1,vn,2026-07-02
1546895026,258960406,Snickers,12,True,False,,mms@vn-11134204-7ras8-mbet9qck5haw30,1,vn,2026-07-02
1546895026,258960141,Cool Air,18,True,False,,mms@vn-11134204-7ras8-mbet9qck42qgc4,1,vn,2026-07-02
1546895026,264220705,COMBO TẾT,3,True,False,,mms@vn-11134204-820l4-mjze1342rrwj70,1,vn,2026-07-03
1546895026,258960677,Tất cả sản phẩm,58,True,False,,mms@vn-11134204-7ras8-mbet9qckb3ko55,1,vn,2026-07-03
1546895026,258960633,Skittles,8,True,False,,mms@vn-11134204-7ras8-mbet9qck9p0889,1,vn,2026-07-03
1546895026,258960614,Double Mint,8,True,False,,mms@vn-11134204-7ras8-mbet9qck8afs6e,1,vn,2026-07-03
1546895026,258960486,M&M'S,13,True,False,,mms@vn-11134204-7ras8-mbet9qck6vvc31,1,vn,2026-07-03
1546895026,258960406,Snickers,12,True,False,,mms@vn-11134204-7ras8-mbet9qck5haw30,1,vn,2026-07-03
1546895026,258960141,Cool Air,18,True,False,,mms@vn-11134204-7ras8-mbet9qck42qgc4,1,vn,2026-07-03
173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,True,False,,vn-11134207-81ztc-mq4gk73xciz316,1,vn,2026-07-01
173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-01
173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-01
173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,4,True,False,,vn-11134207-81ztc-mq4f4o3hrxmo2b,1,vn,2026-07-01
173513432,250597615,OatMilk- Bánh Yến Mạch,9,True,False,,vn-11134207-81ztc-mq4cfuggwe81f2,1,vn,2026-07-01
173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,True,False,,vn-11134207-81ztc-mq4cmplh3x8ved,1,vn,2026-07-01
173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,True,False,,vn-11134207-81ztc-mq4gaa6vooaq5e,1,vn,2026-07-01
173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,True,False,,vn-11134207-81ztc-mq4gltv17nkda8,1,vn,2026-07-01
173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,True,False,,vn-11134207-81ztc-mq4f0cpm1ypt5c,1,vn,2026-07-01
173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,True,False,,vn-11134207-81ztc-mq4gk73xciz316,1,vn,2026-07-02
173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-02
173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-02
173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,4,True,False,,vn-11134207-81ztc-mq4f4o3hrxmo2b,1,vn,2026-07-02
173513432,250597615,OatMilk- Bánh Yến Mạch,9,True,False,,vn-11134207-81ztc-mq4cfuggwe81f2,1,vn,2026-07-02
173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,True,False,,vn-11134207-81ztc-mq4cmplh3x8ved,1,vn,2026-07-02
173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,True,False,,vn-11134207-81ztc-mq4gaa6vooaq5e,1,vn,2026-07-02
173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,True,False,,vn-11134207-81ztc-mq4gltv17nkda8,1,vn,2026-07-02
173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,True,False,,vn-11134207-81ztc-mq4f0cpm1ypt5c,1,vn,2026-07-02
173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,True,False,,vn-11134207-81ztc-mq4gk73xciz316,1,vn,2026-07-03
173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-03
173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-03
173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,4,True,False,,vn-11134207-81ztc-mq4f4o3hrxmo2b,1,vn,2026-07-03
173513432,250597615,OatMilk- Bánh Yến Mạch,9,True,False,,vn-11134207-81ztc-mq4cfuggwe81f2,1,vn,2026-07-03
173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,True,False,,vn-11134207-81ztc-mq4cmplh3x8ved,1,vn,2026-07-03
173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,True,False,,vn-11134207-81ztc-mq4gaa6vooaq5e,1,vn,2026-07-03
173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,True,False,,vn-11134207-81ztc-mq4gltv17nkda8,1,vn,2026-07-03
173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,True,False,,vn-11134207-81ztc-mq4f0cpm1ypt5c,1,vn,2026-07-03
213989179,253250963,Kẹo Cho Bé,12,True,False,,vn-11134207-81ztc-mq2wj81jtrm374,1,vn,2026-07-01
213989179,254854485,Bánh Ăn Sáng,12,True,False,,mms@vn-11134204-81ztc-mplsb6ssaakg28,1,vn,2026-07-01
213989179,246750581,Bánh Dinh Dưỡng,19,True,False,,vn-11134207-81ztc-mq306s87r1n2c8,1,vn,2026-07-01
213989179,259211391,Sản Phẩm Mới,9,True,False,,mms@vn-11134204-81ztc-mohdkpzi3sb1bb,1,vn,2026-07-01
213989179,259149849,Quasure Sugar Free,5,True,False,,vn-11134207-81ztc-mq2yudczjnda23,1,vn,2026-07-01
213989179,260400722,Gooka Nougat Filling,8,True,False,,vn-11134207-81ztc-mq2zhtji0o3k0b,1,vn,2026-07-01
213989179,246750434,Bánh Ăn Vặt,11,True,False,,vn-11134207-81ztc-mq2ytq19f7dbca,1,vn,2026-07-01
213989179,263055824,Kẹo Ăn Vặt,18,True,False,,vn-11134207-81ztc-mq2usoxckt1ef0,1,vn,2026-07-01
213989179,253250963,Kẹo Cho Bé,13,True,False,,vn-11134207-81ztc-mq2wj81jtrm374,1,vn,2026-07-02
213989179,254854485,Bánh Ăn Sáng,12,True,False,,mms@vn-11134204-81ztc-mplsb6ssaakg28,1,vn,2026-07-02
213989179,246750581,Bánh Dinh Dưỡng,19,True,False,,vn-11134207-81ztc-mq306s87r1n2c8,1,vn,2026-07-02
213989179,259211391,Sản Phẩm Mới,9,True,False,,mms@vn-11134204-81ztc-mohdkpzi3sb1bb,1,vn,2026-07-02
213989179,259149849,Quasure Sugar Free,5,True,False,,vn-11134207-81ztc-mq2yudczjnda23,1,vn,2026-07-02
213989179,260400722,Gooka Nougat Filling,8,True,False,,vn-11134207-81ztc-mq2zhtji0o3k0b,1,vn,2026-07-02
213989179,246750434,Bánh Ăn Vặt,11,True,False,,vn-11134207-81ztc-mq2ytq19f7dbca,1,vn,2026-07-02
213989179,263055824,Kẹo Ăn Vặt,18,True,False,,vn-11134207-81ztc-mq2usoxckt1ef0,1,vn,2026-07-02
213989179,253250963,Kẹo Cho Bé,13,True,False,,vn-11134207-81ztc-mq2wj81jtrm374,1,vn,2026-07-03
213989179,254854485,Bánh Ăn Sáng,12,True,False,,mms@vn-11134204-81ztc-mplsb6ssaakg28,1,vn,2026-07-03
213989179,246750581,Bánh Dinh Dưỡng,19,True,False,,vn-11134207-81ztc-mq306s87r1n2c8,1,vn,2026-07-03
213989179,259211391,Sản Phẩm Mới,9,True,False,,mms@vn-11134204-81ztc-mohdkpzi3sb1bb,1,vn,2026-07-03
213989179,259149849,Quasure Sugar Free,5,True,False,,vn-11134207-81ztc-mq2yudczjnda23,1,vn,2026-07-03
213989179,260400722,Gooka Nougat Filling,8,True,False,,vn-11134207-81ztc-mq2zhtji0o3k0b,1,vn,2026-07-03
213989179,246750434,Bánh Ăn Vặt,11,True,False,,vn-11134207-81ztc-mq2ytq19f7dbca,1,vn,2026-07-03
213989179,263055824,Kẹo Ăn Vặt,18,True,False,,vn-11134207-81ztc-mq2usoxckt1ef0,1,vn,2026-07-03
289646907,271251775,Cuồng nhiệt Bóng Đá 2026,11,True,False,,vn-11134207-81ztc-mot5vcu8tukg7c,1,vn,2026-07-01
289646907,254246036,Sản phẩm độc quyền ONLINE,7,True,False,,vn-11134207-7ras8-mdk4dzqrfd0xf7,1,vn,2026-07-01
289646907,262847150,Dòng sản phẩm Giảm 50% Đường,2,True,False,,vn-11134207-820l4-mfkj6xf0nojy54,1,vn,2026-07-01
289646907,260400193,Marine Boy thẻ phép thuật,3,True,False,,vn-11134207-81ztc-mot5ycirwoow3c,1,vn,2026-07-01
289646907,245555702,Sản Phẩm Bán Chạy,16,True,False,,mms@vn-11134204-7ras8-m2buu7oyeh82b4,1,vn,2026-07-01
289646907,146098884,BÁNH GẠO AN - BÁNH GẠO CHO CẢ GIA ĐÌNH,8,True,False,,vn-11134207-7ras8-mdju762gbzfz90,1,vn,2026-07-01
289646907,245342872,KẸO NGON NGỌT CHO BẠN PHÚT THƯ GIÃN,1,True,False,,vn-11134207-7ra0g-m8lio5uru8w2c5,1,vn,2026-07-01
289646907,37709566,CHOCOPIE,3,True,False,,mms@vn-11134204-7qukw-leolmrz7qoxfe2,1,vn,2026-07-01
289646907,101119957,CUSTAS DINH DƯỠNG,2,True,False,,vn-11134207-820l4-mgrqwn5yjocs85,1,vn,2026-07-01
289646907,37709533,BÁNH ĂN SÁNG C'EST BON,9,True,False,,vn-11134207-81ztc-mot5vcu8tukg7c,1,vn,2026-07-01
289646907,146098874,Gouté,5,True,False,,vn-11134207-7ras8-mdfro7vtbwkx3e,1,vn,2026-07-01
289646907,149179941,Marine Boy & Jungle Boy,3,True,False,,mms@vn-11134204-7ras8-m2rjwksvaa4a99,1,vn,2026-07-01
289646907,37709521,Giảm giá,1,True,False,,vn-11134207-7ra0g-m81muhdqukxa86,5,vn,2026-07-01
289646907,271251775,Cuồng nhiệt Bóng Đá 2026,11,True,False,,vn-11134207-81ztc-mot5vcu8tukg7c,1,vn,2026-07-02
289646907,254246036,Sản phẩm độc quyền ONLINE,7,True,False,,vn-11134207-7ras8-mdk4dzqrfd0xf7,1,vn,2026-07-02
289646907,262847150,Dòng sản phẩm Giảm 50% Đường,2,True,False,,vn-11134207-820l4-mfkj6xf0nojy54,1,vn,2026-07-02
289646907,260400193,Marine Boy thẻ phép thuật,3,True,False,,vn-11134207-81ztc-mq5p260t43kd9a,1,vn,2026-07-02
289646907,245555702,Sản Phẩm Bán Chạy,16,True,False,,mms@vn-11134204-7ras8-m2buu7oyeh82b4,1,vn,2026-07-02
